check2,audio,order,seat,condtion,text,check1,prob_rating,request,modal,workerid,mood,catch_trial,image
./stim/images/exposure_60_5.png,./stim/audio/control_probably1_s2.mp3,1,a window seat (red),2,You'll probably get one.,./stim/images/prob_100_1.png,0.54,./stim/text/text-1.png,probably,28,control,0,./stim/images/exposure_60_5.png
./stim/images/prob_100_1.png,./stim/audio/control_probably2_s1.mp3,0,an aisle seat (blue),2,You'll probably get one.,./stim/images/exposure_40_2.png,0.31,./stim/text/text-2.png,probably,29,control,0,./stim/images/exposure_40_2.png
./stim/images/exposure_90_8.png,./stim/audio/control_might1_s1.mp3,0,a window seat (red),2,You might get one.,./stim/images/exposure_25_8.png,0.6,./stim/text/text-1.png,might,29,control,1,./stim/images/exposure_25_8.png
./stim/images/prob_100_1.png,./stim/audio/control_bare_s1.mp3,1,a window seat (red),2,You'll get one.,./stim/images/exposure_60_4.png,0.2,./stim/text/text-1.png,bare,29,control,0,./stim/images/prob_100_1.png
./stim/images/prob_100_1.png,./stim/audio/control_bare_s1.mp3,1,a window seat (red),2,You'll get one.,./stim/images/exposure_60_8.png,0.68,./stim/text/text-1.png,bare,29,control,1,./stim/images/prob_100_1.png
./stim/images/exposure_75_8.png,./stim/audio/control_might2_s1.mp3,1,an aisle seat (blue),2,You might get one.,./stim/images/exposure_10_8.png,0.51,./stim/text/text-2.png,might,29,control,1,./stim/images/exposure_75_8.png
./stim/images/exposure_10_4.png,./stim/audio/control_might2_s1.mp3,0,an aisle seat (blue),2,You might get one.,./stim/images/exposure_75_4.png,0.59,./stim/text/text-2.png,might,29,control,0,./stim/images/exposure_75_4.png
./stim/images/exposure_90_2.png,./stim/audio/control_might1_s1.mp3,0,a window seat (red),2,You might get one.,./stim/images/exposure_25_2.png,0.65,./stim/text/text-1.png,might,29,control,0,./stim/images/exposure_25_2.png
./stim/images/exposure_75_2.png,./stim/audio/control_might2_s1.mp3,1,an aisle seat (blue),2,You might get one.,./stim/images/exposure_10_2.png,0.36,./stim/text/text-2.png,might,29,control,0,./stim/images/exposure_75_2.png
./stim/images/prob_100_1.png,./stim/audio/control_probably1_s1.mp3,0,a window seat (red),2,You'll probably get one.,./stim/images/exposure_60_4.png,0.41,./stim/text/text-1.png,probably,29,control,0,./stim/images/exposure_60_4.png
./stim/images/prob_100_1.png,./stim/audio/control_probably1_s1.mp3,0,a window seat (red),2,You'll probably get one.,./stim/images/exposure_60_8.png,0.53,./stim/text/text-1.png,probably,29,control,1,./stim/images/exposure_60_8.png
./stim/images/prob_100_1.png,./stim/audio/control_probably2_s1.mp3,0,an aisle seat (blue),2,You'll probably get one.,./stim/images/exposure_40_8.png,0.4,./stim/text/text-2.png,probably,29,control,1,./stim/images/exposure_40_8.png
./stim/images/prob_100_1.png,./stim/audio/control_bare_s1.mp3,1,a window seat (red),2,You'll get one.,./stim/images/exposure_60_2.png,0.62,./stim/text/text-1.png,bare,29,control,0,./stim/images/prob_100_1.png
./stim/images/prob_100_1.png,./stim/audio/control_probably1_s1.mp3,0,a window seat (red),2,You'll probably get one.,./stim/images/exposure_60_2.png,0.59,./stim/text/text-1.png,probably,29,control,0,./stim/images/exposure_60_2.png
./stim/images/exposure_10_7.png,./stim/audio/control_might2_s2.mp3,0,an aisle seat (blue),2,You might get one.,./stim/images/exposure_75_7.png,0.61,./stim/text/text-2.png,might,30,control,0,./stim/images/exposure_75_7.png
./stim/images/prob_100_1.png,./stim/audio/control_bare_s2.mp3,1,a window seat (red),2,You'll get one.,./stim/images/exposure_60_9.png,0.94,./stim/text/text-1.png,bare,30,control,1,./stim/images/prob_100_1.png
./stim/images/exposure_75_10.png,./stim/audio/control_might2_s2.mp3,1,an aisle seat (blue),2,You might get one.,./stim/images/exposure_10_10.png,0.7,./stim/text/text-2.png,might,30,control,0,./stim/images/exposure_75_10.png
./stim/images/prob_100_1.png,./stim/audio/control_probably1_s2.mp3,0,a window seat (red),2,You'll probably get one.,./stim/images/exposure_60_9.png,0.88,./stim/text/text-1.png,probably,30,control,1,./stim/images/exposure_60_9.png
./stim/images/prob_100_1.png,./stim/audio/control_probably2_s2.mp3,0,an aisle seat (blue),2,You'll probably get one.,./stim/images/exposure_40_10.png,0.49,./stim/text/text-2.png,probably,30,control,0,./stim/images/exposure_40_10.png
./stim/images/prob_100_1.png,./stim/audio/control_bare_s2.mp3,1,a window seat (red),2,You'll get one.,./stim/images/exposure_60_7.png,0.95,./stim/text/text-1.png,bare,30,control,0,./stim/images/prob_100_1.png
./stim/images/exposure_40_9.png,./stim/audio/control_probably2_s2.mp3,1,an aisle seat (blue),2,You'll probably get one.,./stim/images/prob_100_1.png,0.51,./stim/text/text-2.png,probably,30,control,1,./stim/images/exposure_40_9.png
./stim/images/exposure_10_9.png,./stim/audio/control_might2_s2.mp3,0,an aisle seat (blue),2,You might get one.,./stim/images/exposure_75_9.png,0.1,./stim/text/text-2.png,might,30,control,1,./stim/images/exposure_75_9.png
./stim/images/exposure_60_10.png,./stim/audio/control_bare_s2.mp3,0,a window seat (red),2,You'll get one.,./stim/images/prob_100_1.png,0.91,./stim/text/text-1.png,bare,30,control,0,./stim/images/prob_100_1.png
./stim/images/exposure_60_7.png,./stim/audio/control_probably1_s2.mp3,1,a window seat (red),2,You'll probably get one.,./stim/images/prob_100_1.png,0.62,./stim/text/text-1.png,probably,30,control,0,./stim/images/exposure_60_7.png
./stim/images/exposure_25_10.png,./stim/audio/control_might1_s2.mp3,1,a window seat (red),2,You might get one.,./stim/images/exposure_90_10.png,0.17,./stim/text/text-1.png,might,30,control,0,./stim/images/exposure_25_10.png
./stim/images/exposure_25_9.png,./stim/audio/control_might1_s2.mp3,1,a window seat (red),2,You might get one.,./stim/images/exposure_90_9.png,0.14,./stim/text/text-1.png,might,30,control,1,./stim/images/exposure_25_9.png
./stim/images/exposure_60_10.png,./stim/audio/control_probably1_s2.mp3,1,a window seat (red),2,You'll probably get one.,./stim/images/prob_100_1.png,0.55,./stim/text/text-1.png,probably,30,control,0,./stim/images/exposure_60_10.png
./stim/images/exposure_40_4.png,./stim/audio/control_probably2_s1.mp3,1,an aisle seat (blue),2,You'll probably get one.,./stim/images/prob_100_1.png,0.74,./stim/text/text-2.png,probably,31,control,1,./stim/images/exposure_40_4.png
./stim/images/exposure_60_5.png,./stim/audio/control_probably1_s1.mp3,1,a window seat (red),2,You'll probably get one.,./stim/images/prob_100_1.png,0.84,./stim/text/text-1.png,probably,31,control,0,./stim/images/exposure_60_5.png
./stim/images/prob_100_1.png,./stim/audio/control_bare_s1.mp3,1,a window seat (red),2,You'll get one.,./stim/images/exposure_60_1.png,0.99,./stim/text/text-1.png,bare,31,control,0,./stim/images/prob_100_1.png
./stim/images/exposure_10_5.png,./stim/audio/control_might2_s1.mp3,0,an aisle seat (blue),2,You might get one.,./stim/images/exposure_75_5.png,0.91,./stim/text/text-2.png,might,31,control,0,./stim/images/exposure_75_5.png
./stim/images/exposure_60_4.png,./stim/audio/control_probably1_s1.mp3,1,a window seat (red),2,You'll probably get one.,./stim/images/prob_100_1.png,0.76,./stim/text/text-1.png,probably,31,control,1,./stim/images/exposure_60_4.png
./stim/images/exposure_60_1.png,./stim/audio/control_probably1_s1.mp3,1,a window seat (red),2,You'll probably get one.,./stim/images/prob_100_1.png,0.64,./stim/text/text-1.png,probably,31,control,0,./stim/images/exposure_60_1.png
./stim/images/prob_100_1.png,./stim/audio/control_probably2_s1.mp3,0,an aisle seat (blue),2,You'll probably get one.,./stim/images/exposure_40_1.png,0.47,./stim/text/text-2.png,probably,31,control,0,./stim/images/exposure_40_1.png
./stim/images/exposure_90_1.png,./stim/audio/control_might1_s1.mp3,0,a window seat (red),2,You might get one.,./stim/images/exposure_25_1.png,0.28,./stim/text/text-1.png,might,31,control,0,./stim/images/exposure_25_1.png
./stim/images/exposure_75_1.png,./stim/audio/control_might2_s1.mp3,1,an aisle seat (blue),2,You might get one.,./stim/images/exposure_10_1.png,0.8,./stim/text/text-2.png,might,31,control,0,./stim/images/exposure_75_1.png
./stim/images/exposure_25_4.png,./stim/audio/control_might1_s1.mp3,1,a window seat (red),2,You might get one.,./stim/images/exposure_90_4.png,0.22,./stim/text/text-1.png,might,31,control,1,./stim/images/exposure_25_4.png
./stim/images/prob_100_1.png,./stim/audio/control_bare_s1.mp3,1,a window seat (red),2,You'll get one.,./stim/images/exposure_60_5.png,0.99,./stim/text/text-1.png,bare,31,control,0,./stim/images/prob_100_1.png
./stim/images/exposure_60_4.png,./stim/audio/control_bare_s1.mp3,0,a window seat (red),2,You'll get one.,./stim/images/prob_100_1.png,0.99,./stim/text/text-1.png,bare,31,control,1,./stim/images/prob_100_1.png
./stim/images/exposure_10_4.png,./stim/audio/control_might2_s1.mp3,0,an aisle seat (blue),2,You might get one.,./stim/images/exposure_75_4.png,0.88,./stim/text/text-2.png,might,31,control,1,./stim/images/exposure_75_4.png
./stim/images/exposure_60_10.png,./stim/audio/control_bare_s2.mp3,0,a window seat (red),2,You'll get one.,./stim/images/prob_100_1.png,0.93,./stim/text/text-1.png,bare,32,control,0,./stim/images/prob_100_1.png
./stim/images/exposure_60_3.png,./stim/audio/control_bare_s2.mp3,0,a window seat (red),2,You'll get one.,./stim/images/prob_100_1.png,0.93,./stim/text/text-1.png,bare,32,control,1,./stim/images/prob_100_1.png
./stim/images/exposure_40_10.png,./stim/audio/control_probably2_s2.mp3,1,an aisle seat (blue),2,You'll probably get one.,./stim/images/prob_100_1.png,0.78,./stim/text/text-2.png,probably,32,control,0,./stim/images/exposure_40_10.png
./stim/images/prob_100_1.png,./stim/audio/control_bare_s2.mp3,1,a window seat (red),2,You'll get one.,./stim/images/exposure_60_1.png,0.94,./stim/text/text-1.png,bare,32,control,0,./stim/images/prob_100_1.png
./stim/images/exposure_75_3.png,./stim/audio/control_might2_s2.mp3,1,an aisle seat (blue),2,You might get one.,./stim/images/exposure_10_3.png,0.3,./stim/text/text-2.png,might,32,control,1,./stim/images/exposure_75_3.png
./stim/images/exposure_10_10.png,./stim/audio/control_might2_s2.mp3,0,an aisle seat (blue),2,You might get one.,./stim/images/exposure_75_10.png,0.29,./stim/text/text-2.png,might,32,control,0,./stim/images/exposure_75_10.png
./stim/images/exposure_40_3.png,./stim/audio/control_probably2_s2.mp3,1,an aisle seat (blue),2,You'll probably get one.,./stim/images/prob_100_1.png,0.78,./stim/text/text-2.png,probably,32,control,1,./stim/images/exposure_40_3.png
./stim/images/exposure_25_3.png,./stim/audio/control_might1_s2.mp3,1,a window seat (red),2,You might get one.,./stim/images/exposure_90_3.png,0.25,./stim/text/text-1.png,might,32,control,1,./stim/images/exposure_25_3.png
./stim/images/exposure_60_10.png,./stim/audio/control_probably1_s2.mp3,1,a window seat (red),2,You'll probably get one.,./stim/images/prob_100_1.png,0.79,./stim/text/text-1.png,probably,32,control,0,./stim/images/exposure_60_10.png
./stim/images/exposure_90_10.png,./stim/audio/control_might1_s2.mp3,0,a window seat (red),2,You might get one.,./stim/images/exposure_25_10.png,0.24,./stim/text/text-1.png,might,32,control,0,./stim/images/exposure_25_10.png
./stim/images/exposure_60_3.png,./stim/audio/control_probably1_s2.mp3,1,a window seat (red),2,You'll probably get one.,./stim/images/prob_100_1.png,0.77,./stim/text/text-1.png,probably,32,control,1,./stim/images/exposure_60_3.png
./stim/images/exposure_10_1.png,./stim/audio/control_might2_s2.mp3,0,an aisle seat (blue),2,You might get one.,./stim/images/exposure_75_1.png,0.31,./stim/text/text-2.png,might,32,control,0,./stim/images/exposure_75_1.png
./stim/images/prob_100_1.png,./stim/audio/control_probably1_s2.mp3,0,a window seat (red),2,You'll probably get one.,./stim/images/exposure_60_1.png,0.77,./stim/text/text-1.png,probably,32,control,0,./stim/images/exposure_60_1.png
./stim/images/exposure_60_3.png,./stim/audio/control_probably1_s1.mp3,1,a window seat (red),2,You'll probably get one.,./stim/images/prob_100_1.png,0.56,./stim/text/text-1.png,probably,33,control,0,./stim/images/exposure_60_3.png
./stim/images/exposure_10_10.png,./stim/audio/control_might2_s1.mp3,0,an aisle seat (blue),2,You might get one.,./stim/images/exposure_75_10.png,0.35,./stim/text/text-2.png,might,33,control,0,./stim/images/exposure_75_10.png
./stim/images/exposure_75_2.png,./stim/audio/control_might2_s1.mp3,1,an aisle seat (blue),2,You might get one.,./stim/images/exposure_10_2.png,0.15,./stim/text/text-2.png,might,33,control,1,./stim/images/exposure_75_2.png
./stim/images/prob_100_1.png,./stim/audio/control_bare_s1.mp3,1,a window seat (red),2,You'll get one.,./stim/images/exposure_60_3.png,0.99,./stim/text/text-1.png,bare,33,control,0,./stim/images/prob_100_1.png
./stim/images/exposure_25_3.png,./stim/audio/control_might1_s1.mp3,1,a window seat (red),2,You might get one.,./stim/images/exposure_90_3.png,0.35,./stim/text/text-1.png,might,33,control,0,./stim/images/exposure_25_3.png
./stim/images/exposure_60_10.png,./stim/audio/control_bare_s1.mp3,0,a window seat (red),2,You'll get one.,./stim/images/prob_100_1.png,1,./stim/text/text-1.png,bare,33,control,0,./stim/images/prob_100_1.png
./stim/images/exposure_40_2.png,./stim/audio/control_probably2_s1.mp3,1,an aisle seat (blue),2,You'll probably get one.,./stim/images/prob_100_1.png,0.57,./stim/text/text-2.png,probably,33,control,1,./stim/images/exposure_40_2.png
./stim/images/exposure_25_2.png,./stim/audio/control_might1_s1.mp3,1,a window seat (red),2,You might get one.,./stim/images/exposure_90_2.png,0.32,./stim/text/text-1.png,might,33,control,1,./stim/images/exposure_25_2.png
./stim/images/exposure_60_2.png,./stim/audio/control_probably1_s1.mp3,1,a window seat (red),2,You'll probably get one.,./stim/images/prob_100_1.png,0.71,./stim/text/text-1.png,probably,33,control,1,./stim/images/exposure_60_2.png
./stim/images/exposure_60_2.png,./stim/audio/control_bare_s1.mp3,0,a window seat (red),2,You'll get one.,./stim/images/prob_100_1.png,1,./stim/text/text-1.png,bare,33,control,1,./stim/images/prob_100_1.png
./stim/images/exposure_60_10.png,./stim/audio/control_probably1_s1.mp3,1,a window seat (red),2,You'll probably get one.,./stim/images/prob_100_1.png,0.75,./stim/text/text-1.png,probably,33,control,0,./stim/images/exposure_60_10.png
./stim/images/exposure_75_3.png,./stim/audio/control_might2_s1.mp3,1,an aisle seat (blue),2,You might get one.,./stim/images/exposure_10_3.png,0.33,./stim/text/text-2.png,might,33,control,0,./stim/images/exposure_75_3.png
./stim/images/exposure_40_3.png,./stim/audio/control_probably2_s1.mp3,1,an aisle seat (blue),2,You'll probably get one.,./stim/images/prob_100_1.png,0.55,./stim/text/text-2.png,probably,33,control,0,./stim/images/exposure_40_3.png
./stim/images/exposure_90_10.png,./stim/audio/control_might1_s1.mp3,0,a window seat (red),2,You might get one.,./stim/images/exposure_25_10.png,0.63,./stim/text/text-1.png,might,34,control,1,./stim/images/exposure_25_10.png
./stim/images/exposure_60_8.png,./stim/audio/control_bare_s1.mp3,0,a window seat (red),2,You'll get one.,./stim/images/prob_100_1.png,0.6,./stim/text/text-1.png,bare,34,control,0,./stim/images/prob_100_1.png
./stim/images/exposure_75_8.png,./stim/audio/control_might2_s1.mp3,1,an aisle seat (blue),2,You might get one.,./stim/images/exposure_10_8.png,0.75,./stim/text/text-2.png,might,34,control,0,./stim/images/exposure_75_8.png
./stim/images/prob_100_1.png,./stim/audio/control_bare_s1.mp3,1,a window seat (red),2,You'll get one.,./stim/images/exposure_60_9.png,0.63,./stim/text/text-1.png,bare,34,control,0,./stim/images/prob_100_1.png
./stim/images/prob_100_1.png,./stim/audio/control_bare_s1.mp3,1,a window seat (red),2,You'll get one.,./stim/images/exposure_60_10.png,0.69,./stim/text/text-1.png,bare,34,control,1,./stim/images/prob_100_1.png
./stim/images/exposure_40_10.png,./stim/audio/control_probably2_s1.mp3,1,an aisle seat (blue),2,You'll probably get one.,./stim/images/prob_100_1.png,0.52,./stim/text/text-2.png,probably,34,control,1,./stim/images/exposure_40_10.png
./stim/images/exposure_60_9.png,./stim/audio/control_probably1_s1.mp3,1,a window seat (red),2,You'll probably get one.,./stim/images/prob_100_1.png,0.42,./stim/text/text-1.png,probably,34,control,0,./stim/images/exposure_60_9.png
./stim/images/prob_100_1.png,./stim/audio/control_probably1_s1.mp3,0,a window seat (red),2,You'll probably get one.,./stim/images/exposure_60_8.png,0.51,./stim/text/text-1.png,probably,34,control,0,./stim/images/exposure_60_8.png
./stim/images/exposure_40_8.png,./stim/audio/control_probably2_s1.mp3,1,an aisle seat (blue),2,You'll probably get one.,./stim/images/prob_100_1.png,0.62,./stim/text/text-2.png,probably,34,control,0,./stim/images/exposure_40_8.png
./stim/images/exposure_60_10.png,./stim/audio/control_probably1_s1.mp3,1,a window seat (red),2,You'll probably get one.,./stim/images/prob_100_1.png,0.73,./stim/text/text-1.png,probably,34,control,1,./stim/images/exposure_60_10.png
